2 1
2.7551 -1.0408 12.3269
2.8776 -1.0408 12.7718
3.0000 -1.0408 13.2466
-3.0000 -0.9184 24.5169
-2.8776 -0.9184 23.5523
-2.7551 -0.9184 22.6177
-2.6327 -0.9184 21.7130
-2.5102 -0.9184 20.8384
-2.3878 -0.9184 19.9938
-2.2653 -0.9184 19.1791
-2.1429 -0.9184 18.3944
-2.0204 -0.9184 17.6397
-1.8980 -0.9184 16.9150
-1.7755 -0.9184 16.2203
-1.6531 -0.9184 15.5556
-1.5306 -0.9184 14.9209
-1.4082 -0.9184 14.3161
-1.2857 -0.9184 13.7414
-1.1633 -0.9184 13.1966
-1.0408 -0.9184 12.6818
-0.9184 -0.9184 12.1970
-0.7959 -0.9184 11.7422
-0.6735 -0.9184 11.3174
-0.5510 -0.9184 10.9225
-0.4286 -0.9184 10.5577
-0.3061 -0.9184 10.2228
-0.1837 -0.9184 9.9180
-0.0612 -0.9184 9.6431
0.0612 -0.9184 9.3982
0.1837 -0.9184 9.1833
0.3061 -0.9184 8.9983
0.4286 -0.9184 8.8434
0.5510 -0.9184 8.7185
0.6735 -0.9184 8.6235
0.7959 -0.9184 8.5585
0.9184 -0.9184 8.5235
1.0408 -0.9184 8.5185
1.1633 -0.9184 8.5435
1.2857 -0.9184 8.5985
1.4082 -0.9184 8.6835
1.5306 -0.9184 8.7984
1.6531 -0.9184 8.9434
1.7755 -0.9184 9.1183
1.8980 -0.9184 9.3232
2.0204 -0.9184 9.5581
2.1429 -0.9184 9.8230
2.2653 -0.9184 10.1179
2.3878 -0.9184 10.4427
2.5102 -0.9184 10.7976
2.6327 -0.9184 11.1824
2.7551 -0.9184 11.5973
2.8776 -0.9184 12.0421
3.0000 -0.9184 12.5169
-3.0000 -0.7959 23.8172
-2.8776 -0.7959 22.8526
-2.7551 -0.7959 21.9180
-2.6327 -0.7959 21.0133
-2.5102 -0.7959 20.1387
-2.3878 -0.7959 19.2940
-2.2653 -0.7959 18.4794
-2.1429 -0.7959 17.6947
-2.0204 -0.7959 16.9400
-1.8980 -0.7959 16.2153
-1.7755 -0.7959 15.5206
-1.6531 -0.7959 14.8559
-1.5306 -0.7959 14.2212
-1.4082 -0.7959 13.6164
-1.2857 -0.7959 13.0416
-1.1633 -0.7959 12.4969
-1.0408 -0.7959 11.9821
-0.9184 -0.7959 11.4973
-0.7959 -0.7959 11.0425
-0.6735 -0.7959 10.6177
-0.5510 -0.7959 10.2228
-0.4286 -0.7959 9.8580
-0.3061 -0.7959 9.5231
-0.1837 -0.7959 9.2182
-0.0612 -0.7959 8.9434
0.0612 -0.7959 8.6985
0.1837 -0.7959 8.4835
0.3061 -0.7959 8.2986
0.4286 -0.7959 8.1437
0.5510 -0.7959 8.0187
0.6735 -0.7959 7.9238
0.7959 -0.7959 7.8588
0.9184 -0.7959 7.8238
1.0408 -0.7959 7.8188
1.1633 -0.7959 7.8438
1.2857 -0.7959 7.8988
1.4082 -0.7959 7.9838
1.5306 -0.7959 8.0987
1.6531 -0.7959 8.2436
1.7755 -0.7959 8.4186
1.8980 -0.7959 8.6235
2.0204 -0.7959 8.8584
2.1429 -0.7959 9.1233
2.2653 -0.7959 9.4182
2.3878 -0.7959 9.7430
2.5102 -0.7959 10.0979
2.6327 -0.7959 10.4827
2.7551 -0.7959 10.8975
2.8776 -0.7959 11.3424
3.0000 -0.7959 11.8172
-3.0000 -0.6735 23.1474
-2.8776 -0.6735 22.1828
-2.7551 -0.6735 21.2482
-2.6327 -0.6735 20.3436
-2.5102 -0.6735 19.4690
-2.3878 -0.6735 18.6243
-2.2653 -0.6735 17.8097
-2.1429 -0.6735 17.0250
-2.0204 -0.6735 16.2703
-1.8980 -0.6735 15.5456
-1.7755 -0.6735 14.8509
-1.6531 -0.6735 14.1862
-1.5306 -0.6735 13.5514
-1.4082 -0.6735 12.9467
-1.2857 -0.6735 12.3719
-1.1633 -0.6735 11.8272
-1.0408 -0.6735 11.3124
-0.9184 -0.6735 10.8276
-0.7959 -0.6735 10.3728
-0.6735 -0.6735 9.9479
-0.5510 -0.6735 9.5531
-0.4286 -0.6735 9.1883
-0.3061 -0.6735 8.8534
-0.1837 -0.6735 8.5485
-0.0612 -0.6735 8.2736
0.0612 -0.6735 8.0287
0.1837 -0.6735 7.8138
0.3061 -0.6735 7.6289
0.4286 -0.6735 7.4740
0.5510 -0.6735 7.3490
0.6735 -0.6735 7.2541
0.7959 -0.6735 7.1891
0.9184 -0.6735 7.1541
1.0408 -0.6735 7.1491
1.1633 -0.6735 7.1741
1.2857 -0.6735 7.2291
1.4082 -0.6735 7.3140
1.5306 -0.6735 7.4290
1.6531 -0.6735 7.5739
1.7755 -0.6735 7.7489
1.8980 -0.6735 7.9538
2.0204 -0.6735 8.1887
2.1429 -0.6735 8.4536
2.2653 -0.6735 8.7484
2.3878 -0.6735 9.0733
2.5102 -0.6735 9.4282
2.6327 -0.6735 9.8130
2.7551 -0.6735 10.2278
2.8776 -0.6735 10.6726
3.0000 -0.6735 11.1474
-3.0000 -0.5510 22.5077
-2.8776 -0.5510 21.5431
-2.7551 -0.5510 20.6085
-2.6327 -0.5510 19.7039
-2.5102 -0.5510 18.8292
-2.3878 -0.5510 17.9846
-2.2653 -0.5510 17.1699
-2.1429 -0.5510 16.3853
-2.0204 -0.5510 15.6306
-1.8980 -0.5510 14.9059
-1.7755 -0.5510 14.2112
-1.6531 -0.5510 13.5464
-1.5306 -0.5510 12.9117
-1.4082 -0.5510 12.3070
-1.2857 -0.5510 11.7322
-1.1633 -0.5510 11.1874
-1.0408 -0.5510 10.6726
-0.9184 -0.5510 10.1878
-0.7959 -0.5510 9.7330
-0.6735 -0.5510 9.3082
-0.5510 -0.5510 8.9134
-0.4286 -0.5510 8.5485
-0.3061 -0.5510 8.2137
-0.1837 -0.5510 7.9088
-0.0612 -0.5510 7.6339
0.0612 -0.5510 7.3890
0.1837 -0.5510 7.1741
0.3061 -0.5510 6.9892
0.4286 -0.5510 6.8342
0.5510 -0.5510 6.7093
0.6735 -0.5510 6.6143
0.7959 -0.5510 6.5494
0.9184 -0.5510 6.5144
1.0408 -0.5510 6.5094
1.1633 -0.5510 6.5344
1.2857 -0.5510 6.5893
1.4082 -0.5510 6.6743
1.5306 -0.5510 6.7893
1.6531 -0.5510 6.9342
1.7755 -0.5510 7.1091
1.8980 -0.5510 7.3140
2.0204 -0.5510 7.5489
2.1429 -0.5510 7.8138
2.2653 -0.5510 8.1087
2.3878 -0.5510 8.4336
2.5102 -0.5510 8.7884
2.6327 -0.5510 9.1733
2.7551 -0.5510 9.5881
2.8776 -0.5510 10.0329
3.0000 -0.5510 10.5077
-3.0000 -0.4286 21.8980
-2.8776 -0.4286 20.9334
-2.7551 -0.4286 19.9988
-2.6327 -0.4286 19.0941
-2.5102 -0.4286 18.2195
-2.3878 -0.4286 17.3748
-2.2653 -0.4286 16.5602
-2.1429 -0.4286 15.7755
-2.0204 -0.4286 15.0208
-1.8980 -0.4286 14.2961
-1.7755 -0.4286 13.6014
-1.6531 -0.4286 12.9367
-1.5306 -0.4286 12.3020
-1.4082 -0.4286 11.6972
-1.2857 -0.4286 11.1224
-1.1633 -0.4286 10.5777
-1.0408 -0.4286 10.0629
-0.9184 -0.4286 9.5781
-0.7959 -0.4286 9.1233
-0.6735 -0.4286 8.6985
-0.5510 -0.4286 8.3036
-0.4286 -0.4286 7.9388
-0.3061 -0.4286 7.6039
-0.1837 -0.4286 7.2990
-0.0612 -0.4286 7.0242
0.0612 -0.4286 6.7793
0.1837 -0.4286 6.5643
0.3061 -0.4286 6.3794
0.4286 -0.4286 6.2245
0.5510 -0.4286 6.0995
0.6735 -0.4286 6.0046
0.7959 -0.4286 5.9396
0.9184 -0.4286 5.9046
1.0408 -0.4286 5.8996
1.1633 -0.4286 5.9246
1.2857 -0.4286 5.9796
1.4082 -0.4286 6.0646
1.5306 -0.4286 6.1795
1.6531 -0.4286 6.3244
1.7755 -0.4286 6.4994
1.8980 -0.4286 6.7043
2.0204 -0.4286 6.9392
2.1429 -0.4286 7.2041
2.2653 -0.4286 7.4990
2.3878 -0.4286 7.8238
2.5102 -0.4286 8.1787
2.6327 -0.4286 8.5635
2.7551 -0.4286 8.9783
2.8776 -0.4286 9.4232
3.0000 -0.4286 9.8980
-3.0000 -0.3061 21.3182
-2.8776 -0.3061 20.3536
-2.7551 -0.3061 19.4190
-2.6327 -0.3061 18.5144
-2.5102 -0.3061 17.6397
-2.3878 -0.3061 16.7951
-2.2653 -0.3061 15.9804
-2.1429 -0.3061 15.1958
-2.0204 -0.3061 14.4411
-1.8980 -0.3061 13.7164
-1.7755 -0.3061 13.0217
-1.6531 -0.3061 12.3569
-1.5306 -0.3061 11.7222
-1.4082 -0.3061 11.1175
-1.2857 -0.3061 10.5427
-1.1633 -0.3061 9.9979
-1.0408 -0.3061 9.4831
-0.9184 -0.3061 8.9983
-0.7959 -0.3061 8.5435
-0.6735 -0.3061 8.1187
-0.5510 -0.3061 7.7239
-0.4286 -0.3061 7.3590
-0.3061 -0.3061 7.0242
-0.1837 -0.3061 6.7193
-0.0612 -0.3061 6.4444
0.0612 -0.3061 6.1995
0.1837 -0.3061 5.9846
0.3061 -0.3061 5.7997
0.4286 -0.3061 5.6447
0.5510 -0.3061 5.5198
0.6735 -0.3061 5.4248
0.7959 -0.3061 5.3599
0.9184 -0.3061 5.3249
1.0408 -0.3061 5.3199
1.1633 -0.3061 5.3449
1.2857 -0.3061 5.3998
1.4082 -0.3061 5.4848
1.5306 -0.3061 5.5998
1.6531 -0.3061 5.7447
1.7755 -0.3061 5.9196
1.8980 -0.3061 6.1245
2.0204 -0.3061 6.3594
2.1429 -0.3061 6.6243
2.2653 -0.3061 6.9192
2.3878 -0.3061 7.2441
2.5102 -0.3061 7.5989
2.6327 -0.3061 7.9838
2.7551 -0.3061 8.3986
2.8776 -0.3061 8.8434
3.0000 -0.3061 9.3182
-3.0000 -0.1837 20.7684
-2.8776 -0.1837 19.8038
-2.7551 -0.1837 18.8692
-2.6327 -0.1837 17.9646
-2.5102 -0.1837 17.0900
-2.3878 -0.1837 16.2453
-2.2653 -0.1837 15.4307
-2.1429 -0.1837 14.6460
-2.0204 -0.1837 13.8913
-1.8980 -0.1837 13.1666
-1.7755 -0.1837 12.4719
-1.6531 -0.1837 11.8072
-1.5306 -0.1837 11.1724
-1.4082 -0.1837 10.5677
-1.2857 -0.1837 9.9929
-1.1633 -0.1837 9.4481
-1.0408 -0.1837 8.9334
-0.9184 -0.1837 8.4486
-0.7959 -0.1837 7.9938
-0.6735 -0.1837 7.5689
-0.5510 -0.1837 7.1741
-0.4286 -0.1837 6.8092
-0.3061 -0.1837 6.4744
-0.1837 -0.1837 6.1695
-0.0612 -0.1837 5.8946
0.0612 -0.1837 5.6497
0.1837 -0.1837 5.4348
0.3061 -0.1837 5.2499
0.4286 -0.1837 5.0950
0.5510 -0.1837 4.9700
0.6735 -0.1837 4.8751
0.7959 -0.1837 4.8101
0.9184 -0.1837 4.7751
1.0408 -0.1837 4.7701
1.1633 -0.1837 4.7951
1.2857 -0.1837 4.8501
1.4082 -0.1837 4.9350
1.5306 -0.1837 5.0500
1.6531 -0.1837 5.1949
1.7755 -0.1837 5.3698
1.8980 -0.1837 5.5748
2.0204 -0.1837 5.8097
2.1429 -0.1837 6.0746
2.2653 -0.1837 6.3694
2.3878 -0.1837 6.6943
2.5102 -0.1837 7.0491
2.6327 -0.1837 7.4340
2.7551 -0.1837 7.8488
2.8776 -0.1837 8.2936
3.0000 -0.1837 8.7684
-3.0000 -0.0612 20.2486
-2.8776 -0.0612 19.2840
-2.7551 -0.0612 18.3494
-2.6327 -0.0612 17.4448
-2.5102 -0.0612 16.5702
-2.3878 -0.0612 15.7255
-2.2653 -0.0612 14.9109
-2.1429 -0.0612 14.1262
-2.0204 -0.0612 13.3715
-1.8980 -0.0612 12.6468
-1.7755 -0.0612 11.9521
-1.6531 -0.0612 11.2874
-1.5306 -0.0612 10.6526
-1.4082 -0.0612 10.0479
-1.2857 -0.0612 9.4731
-1.1633 -0.0612 8.9284
-1.0408 -0.0612 8.4136
-0.9184 -0.0612 7.9288
-0.7959 -0.0612 7.4740
-0.6735 -0.0612 7.0491
-0.5510 -0.0612 6.6543
-0.4286 -0.0612 6.2895
-0.3061 -0.0612 5.9546
-0.1837 -0.0612 5.6497
-0.0612 -0.0612 5.3748
0.0612 -0.0612 5.1299
0.1837 -0.0612 4.9150
0.3061 -0.0612 4.7301
0.4286 -0.0612 4.5752
0.5510 -0.0612 4.4502
0.6735 -0.0612 4.3553
0.7959 -0.0612 4.2903
0.9184 -0.0612 4.2553
1.0408 -0.0612 4.2503
1.1633 -0.0612 4.2753
1.2857 -0.0612 4.3303
1.4082 -0.0612 4.4152
1.5306 -0.0612 4.5302
1.6531 -0.0612 4.6751
1.7755 -0.0612 4.8501
1.8980 -0.0612 5.0550
2.0204 -0.0612 5.2899
2.1429 -0.0612 5.5548
2.2653 -0.0612 5.8496
2.3878 -0.0612 6.1745
2.5102 -0.0612 6.5294
2.6327 -0.0612 6.9142
2.7551 -0.0612 7.3290
2.8776 -0.0612 7.7738
3.0000 -0.0612 8.2486
-3.0000 0.0612 19.7589
-2.8776 0.0612 18.7943
-2.7551 0.0612 17.8596
-2.6327 0.0612 16.9550
-2.5102 0.0612 16.0804
-2.3878 0.0612 15.2357
-2.2653 0.0612 14.4211
-2.1429 0.0612 13.6364
-2.0204 0.0612 12.8817
-1.8980 0.0612 12.1570
-1.7755 0.0612 11.4623
-1.6531 0.0612 10.7976
-1.5306 0.0612 10.1628
-1.4082 0.0612 9.5581
-1.2857 0.0612 8.9833
-1.1633 0.0612 8.4386
-1.0408 0.0612 7.9238
-0.9184 0.0612 7.4390
-0.7959 0.0612 6.9842
-0.6735 0.0612 6.5594
-0.5510 0.0612 6.1645
-0.4286 0.0612 5.7997
-0.3061 0.0612 5.4648
-0.1837 0.0612 5.1599
-0.0612 0.0612 4.8850
0.0612 0.0612 4.6401
0.1837 0.0612 4.4252
0.3061 0.0612 4.2403
0.4286 0.0612 4.0854
0.5510 0.0612 3.9604
0.6735 0.0612 3.8655
0.7959 0.0612 3.8005
0.9184 0.0612 3.7655
1.0408 0.0612 3.7605
1.1633 0.0612 3.7855
1.2857 0.0612 3.8405
1.4082 0.0612 3.9254
1.5306 0.0612 4.0404
1.6531 0.0612 4.1853
1.7755 0.0612 4.3603
1.8980 0.0612 4.5652
2.0204 0.0612 4.8001
2.1429 0.0612 5.0650
2.2653 0.0612 5.3599
2.3878 0.0612 5.6847
2.5102 0.0612 6.0396
2.6327 0.0612 6.4244
2.7551 0.0612 6.8392
2.8776 0.0612 7.2840
3.0000 0.0612 7.7589
-3.0000 0.1837 19.2990
-2.8776 0.1837 18.3344
-2.7551 0.1837 17.3998
-2.6327 0.1837 16.4952
-2.5102 0.1837 15.6206
-2.3878 0.1837 14.7759
-2.2653 0.1837 13.9613
-2.1429 0.1837 13.1766
-2.0204 0.1837 12.4219
-1.8980 0.1837 11.6972
-1.7755 0.1837 11.0025
-1.6531 0.1837 10.3378
-1.5306 0.1837 9.7030
-1.4082 0.1837 9.0983
-1.2857 0.1837 8.5235
-1.1633 0.1837 7.9788
-1.0408 0.1837 7.4640
-0.9184 0.1837 6.9792
-0.7959 0.1837 6.5244
-0.6735 0.1837 6.0995
-0.5510 0.1837 5.7047
-0.4286 0.1837 5.3399
-0.3061 0.1837 5.0050
-0.1837 0.1837 4.7001
-0.0612 0.1837 4.4252
0.0612 0.1837 4.1803
0.1837 0.1837 3.9654
0.3061 0.1837 3.7805
0.4286 0.1837 3.6256
0.5510 0.1837 3.5006
0.6735 0.1837 3.4057
0.7959 0.1837 3.3407
0.9184 0.1837 3.3057
1.0408 0.1837 3.3007
1.1633 0.1837 3.3257
1.2857 0.1837 3.3807
1.4082 0.1837 3.4656
1.5306 0.1837 3.5806
1.6531 0.1837 3.7255
1.7755 0.1837 3.9005
1.8980 0.1837 4.1054
2.0204 0.1837 4.3403
2.1429 0.1837 4.6052
2.2653 0.1837 4.9000
2.3878 0.1837 5.2249
2.5102 0.1837 5.5798
2.6327 0.1837 5.9646
2.7551 0.1837 6.3794
2.8776 0.1837 6.8242
3.0000 0.1837 7.2990
-3.0000 0.3061 18.8692
-2.8776 0.3061 17.9046
-2.7551 0.3061 16.9700
-2.6327 0.3061 16.0654
-2.5102 0.3061 15.1908
-2.3878 0.3061 14.3461
-2.2653 0.3061 13.5314
-2.1429 0.3061 12.7468
-2.0204 0.3061 11.9921
-1.8980 0.3061 11.2674
-1.7755 0.3061 10.5727
-1.6531 0.3061 9.9080
-1.5306 0.3061 9.2732
-1.4082 0.3061 8.6685
-1.2857 0.3061 8.0937
-1.1633 0.3061 7.5489
-1.0408 0.3061 7.0342
-0.9184 0.3061 6.5494
-0.7959 0.3061 6.0945
-0.6735 0.3061 5.6697
-0.5510 0.3061 5.2749
-0.4286 0.3061 4.9100
-0.3061 0.3061 4.5752
-0.1837 0.3061 4.2703
-0.0612 0.3061 3.9954
0.0612 0.3061 3.7505
0.1837 0.3061 3.5356
0.3061 0.3061 3.3507
0.4286 0.3061 3.1958
0.5510 0.3061 3.0708
0.6735 0.3061 2.9758
0.7959 0.3061 2.9109
0.9184 0.3061 2.8759
1.0408 0.3061 2.8709
1.1633 0.3061 2.8959
1.2857 0.3061 2.9509
1.4082 0.3061 3.0358
1.5306 0.3061 3.1508
1.6531 0.3061 3.2957
1.7755 0.3061 3.4706
1.8980 0.3061 3.6756
2.0204 0.3061 3.9105
2.1429 0.3061 4.1753
2.2653 0.3061 4.4702
2.3878 0.3061 4.7951
2.5102 0.3061 5.1499
2.6327 0.3061 5.5348
2.7551 0.3061 5.9496
2.8776 0.3061 6.3944
3.0000 0.3061 6.8692
-3.0000 0.4286 18.4694
-2.8776 0.4286 17.5048
-2.7551 0.4286 16.5702
-2.6327 0.4286 15.6656
-2.5102 0.4286 14.7909
-2.3878 0.4286 13.9463
-2.2653 0.4286 13.1316
-2.1429 0.4286 12.3469
-2.0204 0.4286 11.5923
-1.8980 0.4286 10.8676
-1.7755 0.4286 10.1728
-1.6531 0.4286 9.5081
-1.5306 0.4286 8.8734
-1.4082 0.4286 8.2686
-1.2857 0.4286 7.6939
-1.1633 0.4286 7.1491
-1.0408 0.4286 6.6343
-0.9184 0.4286 6.1495
-0.7959 0.4286 5.6947
-0.6735 0.4286 5.2699
-0.5510 0.4286 4.8751
-0.4286 0.4286 4.5102
-0.3061 0.4286 4.1753
-0.1837 0.4286 3.8705
-0.0612 0.4286 3.5956
0.0612 0.4286 3.3507
0.1837 0.4286 3.1358
0.3061 0.4286 2.9509
0.4286 0.4286 2.7959
0.5510 0.4286 2.6710
0.6735 0.4286 2.5760
0.7959 0.4286 2.5110
0.9184 0.4286 2.4761
1.0408 0.4286 2.4711
1.1633 0.4286 2.4960
1.2857 0.4286 2.5510
1.4082 0.4286 2.6360
1.5306 0.4286 2.7509
1.6531 0.4286 2.8959
1.7755 0.4286 3.0708
1.8980 0.4286 3.2757
2.0204 0.4286 3.5106
2.1429 0.4286 3.7755
2.2653 0.4286 4.0704
2.3878 0.4286 4.3953
2.5102 0.4286 4.7501
2.6327 0.4286 5.1349
2.7551 0.4286 5.5498
2.8776 0.4286 5.9946
3.0000 0.4286 6.4694
-3.0000 0.5510 18.0995
-2.8776 0.5510 17.1349
-2.7551 0.5510 16.2003
-2.6327 0.5510 15.2957
-2.5102 0.5510 14.4211
-2.3878 0.5510 13.5764
-2.2653 0.5510 12.7618
-2.1429 0.5510 11.9771
-2.0204 0.5510 11.2224
-1.8980 0.5510 10.4977
-1.7755 0.5510 9.8030
-1.6531 0.5510 9.1383
-1.5306 0.5510 8.5035
-1.4082 0.5510 7.8988
-1.2857 0.5510 7.3240
-1.1633 0.5510 6.7793
-1.0408 0.5510 6.2645
-0.9184 0.5510 5.7797
-0.7959 0.5510 5.3249
-0.6735 0.5510 4.9000
-0.5510 0.5510 4.5052
-0.4286 0.5510 4.1404
-0.3061 0.5510 3.8055
-0.1837 0.5510 3.5006
-0.0612 0.5510 3.2257
0.0612 0.5510 2.9808
0.1837 0.5510 2.7659
0.3061 0.5510 2.5810
0.4286 0.5510 2.4261
0.5510 0.5510 2.3011
0.6735 0.5510 2.2062
0.7959 0.5510 2.1412
0.9184 0.5510 2.1062
1.0408 0.5510 2.1012
1.1633 0.5510 2.1262
1.2857 0.5510 2.1812
1.4082 0.5510 2.2661
1.5306 0.5510 2.3811
1.6531 0.5510 2.5260
1.7755 0.5510 2.7010
1.8980 0.5510 2.9059
2.0204 0.5510 3.1408
2.1429 0.5510 3.4057
2.2653 0.5510 3.7005
2.3878 0.5510 4.0254
2.5102 0.5510 4.3803
2.6327 0.5510 4.7651
2.7551 0.5510 5.1799
2.8776 0.5510 5.6247
3.0000 0.5510 6.0995
-3.0000 0.6735 17.7597
-2.8776 0.6735 16.7951
-2.7551 0.6735 15.8605
-2.6327 0.6735 14.9559
-2.5102 0.6735 14.0812
-2.3878 0.6735 13.2366
-2.2653 0.6735 12.4219
-2.1429 0.6735 11.6372
-2.0204 0.6735 10.8825
-1.8980 0.6735 10.1579
-1.7755 0.6735 9.4631
-1.6531 0.6735 8.7984
-1.5306 0.6735 8.1637
-1.4082 0.6735 7.5589
-1.2857 0.6735 6.9842
-1.1633 0.6735 6.4394
-1.0408 0.6735 5.9246
-0.9184 0.6735 5.4398
-0.7959 0.6735 4.9850
-0.6735 0.6735 4.5602
-0.5510 0.6735 4.1653
-0.4286 0.6735 3.8005
-0.3061 0.6735 3.4656
-0.1837 0.6735 3.1608
-0.0612 0.6735 2.8859
0.0612 0.6735 2.6410
0.1837 0.6735 2.4261
0.3061 0.6735 2.2411
0.4286 0.6735 2.0862
0.5510 0.6735 1.9613
0.6735 0.6735 1.8663
0.7959 0.6735 1.8013
0.9184 0.6735 1.7663
1.0408 0.6735 1.7613
1.1633 0.6735 1.7863
1.2857 0.6735 1.8413
1.4082 0.6735 1.9263
1.5306 0.6735 2.0412
1.6531 0.6735 2.1862
1.7755 0.6735 2.3611
1.8980 0.6735 2.5660
2.0204 0.6735 2.8009
2.1429 0.6735 3.0658
2.2653 0.6735 3.3607
2.3878 0.6735 3.6855
2.5102 0.6735 4.0404
2.6327 0.6735 4.4252
2.7551 0.6735 4.8401
2.8776 0.6735 5.2849
3.0000 0.6735 5.7597
-3.0000 0.7959 17.4498
-2.8776 0.7959 16.4852
-2.7551 0.7959 15.5506
-2.6327 0.7959 14.6460
-2.5102 0.7959 13.7713
-2.3878 0.7959 12.9267
-2.2653 0.7959 12.1120
-2.1429 0.7959 11.3274
-2.0204 0.7959 10.5727
-1.8980 0.7959 9.8480
-1.7755 0.7959 9.1533
-1.6531 0.7959 8.4885
-1.5306 0.7959 7.8538
-1.4082 0.7959 7.2491
-1.2857 0.7959 6.6743
-1.1633 0.7959 6.1295
-1.0408 0.7959 5.6147
-0.9184 0.7959 5.1299
-0.7959 0.7959 4.6751
-0.6735 0.7959 4.2503
-0.5510 0.7959 3.8555
-0.4286 0.7959 3.4906
-0.3061 0.7959 3.1558
-0.1837 0.7959 2.8509
-0.0612 0.7959 2.5760
0.0612 0.7959 2.3311
0.1837 0.7959 2.1162
0.3061 0.7959 1.9313
0.4286 0.7959 1.7763
0.5510 0.7959 1.6514
0.6735 0.7959 1.5564
0.7959 0.7959 1.4915
0.9184 0.7959 1.4565
1.0408 0.7959 1.4515
1.1633 0.7959 1.4765
1.2857 0.7959 1.5314
1.4082 0.7959 1.6164
1.5306 0.7959 1.7314
1.6531 0.7959 1.8763
1.7755 0.7959 2.0512
1.8980 0.7959 2.2561
2.0204 0.7959 2.4910
2.1429 0.7959 2.7559
2.2653 0.7959 3.0508
2.3878 0.7959 3.3757
2.5102 0.7959 3.7305
2.6327 0.7959 4.1154
2.7551 0.7959 4.5302
2.8776 0.7959 4.9750
3.0000 0.7959 5.4498
-3.0000 0.9184 17.1699
-2.8776 0.9184 16.2053
-2.7551 0.9184 15.2707
-2.6327 0.9184 14.3661
-2.5102 0.9184 13.4915
-2.3878 0.9184 12.6468
-2.2653 0.9184 11.8322
-2.1429 0.9184 11.0475
-2.0204 0.9184 10.2928
-1.8980 0.9184 9.5681
-1.7755 0.9184 8.8734
-1.6531 0.9184 8.2087
-1.5306 0.9184 7.5739
-1.4082 0.9184 6.9692
-1.2857 0.9184 6.3944
-1.1633 0.9184 5.8496
-1.0408 0.9184 5.3349
-0.9184 0.9184 4.8501
-0.7959 0.9184 4.3953
-0.6735 0.9184 3.9704
-0.5510 0.9184 3.5756
-0.4286 0.9184 3.2107
-0.3061 0.9184 2.8759
-0.1837 0.9184 2.5710
-0.0612 0.9184 2.2961
0.0612 0.9184 2.0512
0.1837 0.9184 1.8363
0.3061 0.9184 1.6514
0.4286 0.9184 1.4965
0.5510 0.9184 1.3715
0.6735 0.9184 1.2766
0.7959 0.9184 1.2116
0.9184 0.9184 1.1766
1.0408 0.9184 1.1716
1.1633 0.9184 1.1966
1.2857 0.9184 1.2516
1.4082 0.9184 1.3365
1.5306 0.9184 1.4515
1.6531 0.9184 1.5964
1.7755 0.9184 1.7713
1.8980 0.9184 1.9763
2.0204 0.9184 2.2112
2.1429 0.9184 2.4761
2.2653 0.9184 2.7709
2.3878 0.9184 3.0958
2.5102 0.9184 3.4506
2.6327 0.9184 3.8355
2.7551 0.9184 4.2503
2.8776 0.9184 4.6951
3.0000 0.9184 5.1699
-3.0000 1.0408 16.9200
-2.8776 1.0408 15.9554
-2.7551 1.0408 15.0208
-2.6327 1.0408 14.1162
-2.5102 1.0408 13.2416
-2.3878 1.0408 12.3969
-2.2653 1.0408 11.5823
-2.1429 1.0408 10.7976
-2.0204 1.0408 10.0429
-1.8980 1.0408 9.3182
-1.7755 1.0408 8.6235
-1.6531 1.0408 7.9588
-1.5306 1.0408 7.3240
-1.4082 1.0408 6.7193
-1.2857 1.0408 6.1445
-1.1633 1.0408 5.5998
-1.0408 1.0408 5.0850
-0.9184 1.0408 4.6002
-0.7959 1.0408 4.1454
-0.6735 1.0408 3.7205
-0.5510 1.0408 3.3257
-0.4286 1.0408 2.9608
-0.3061 1.0408 2.6260
-0.1837 1.0408 2.3211
-0.0612 1.0408 2.0462
0.0612 1.0408 1.8013
0.1837 1.0408 1.5864
0.3061 1.0408 1.4015
0.4286 1.0408 1.2466
0.5510 1.0408 1.1216
0.6735 1.0408 1.0267
0.7959 1.0408 0.9617
0.9184 1.0408 0.9267
1.0408 1.0408 0.9217
1.1633 1.0408 0.9467
1.2857 1.0408 1.0017
1.4082 1.0408 1.0866
1.5306 1.0408 1.2016
1.6531 1.0408 1.3465
1.7755 1.0408 1.5214
1.8980 1.0408 1.7264
2.0204 1.0408 1.9613
2.1429 1.0408 2.2262
2.2653 1.0408 2.5210
2.3878 1.0408 2.8459
2.5102 1.0408 3.2007
2.6327 1.0408 3.5856
2.7551 1.0408 4.0004
2.8776 1.0408 4.4452
3.0000 1.0408 4.9200
-3.0000 1.1633 16.7001
-2.8776 1.1633 15.7355
-2.7551 1.1633 14.8009
-2.6327 1.1633 13.8963
-2.5102 1.1633 13.0217
-2.3878 1.1633 12.1770
-2.2653 1.1633 11.3623
-2.1429 1.1633 10.5777
-2.0204 1.1633 9.8230
-1.8980 1.1633 9.0983
-1.7755 1.1633 8.4036
-1.6531 1.1633 7.7389
-1.5306 1.1633 7.1041
-1.4082 1.1633 6.4994
-1.2857 1.1633 5.9246
-1.1633 1.1633 5.3798
-1.0408 1.1633 4.8651
-0.9184 1.1633 4.3803
-0.7959 1.1633 3.9254
-0.6735 1.1633 3.5006
-0.5510 1.1633 3.1058
-0.4286 1.1633 2.7409
-0.3061 1.1633 2.4061
