2 1
-1.6216 7.5676 0.1292
-9.7297 -4.0541 0.0707
8.3784 2.4324 0.1024
7.0270 -5.6757 0.0957
8.3784 2.7027 0.1006
8.6486 3.2432 0.0916
4.0541 2.1622 0.3462
-3.7838 2.7027 0.3387
6.7568 -3.7838 0.1291
9.4595 -7.0270 0.0568
-1.0811 0.0000 2.5247
2.9730 -6.7568 0.1416
4.5946 7.5676 0.0995
2.1622 -6.4865 0.1641
1.0811 6.4865 0.1768
0.5405 5.1351 0.2791
-5.6757 -8.6486 0.0734
-4.3243 4.0541 0.2154
2.9730 -5.1351 0.2150
2.4324 -4.0541 0.3285
-8.1081 -6.4865 0.0728
2.4324 1.0811 0.8805
-1.8919 -2.7027 0.6209
2.7027 4.5946 0.2630
-2.7027 3.2432 0.4036
1.0811 -7.8378 0.1238
-10.0000 0.5405 0.0782
4.0541 -0.2703 0.4322
2.1622 -0.8108 1.0911
7.5676 -0.2703 0.1348
5.6757 -8.9189 0.0703
-1.0811 7.0270 0.1522
7.2973 8.6486 0.0615
-10.0000 1.3514 0.0771
3.7838 -9.4595 0.0756
9.4595 4.8649 0.0695
-4.3243 -2.4324 0.3006
2.7027 -8.9189 0.0900
5.6757 3.7838 0.1648
2.1622 -7.2973 0.1335
2.7027 -1.3514 0.7187
-0.2703 -7.8378 0.1260
10.0000 6.2162 0.0569
0.0000 -6.2162 0.1968
-1.3514 5.4054 0.2421
-4.0541 -4.5946 0.2023
7.2973 -6.4865 0.0822
-6.2162 -9.1892 0.0640
0.8108 -8.6486 0.1033
3.2432 7.8378 0.1082
6.2162 5.6757 0.1098
-3.2432 5.6757 0.1788
10.0000 4.3243 0.0663
9.1892 7.8378 0.0541
-8.1081 8.1081 0.0599
-0.2703 -7.2973 0.1446
-6.4865 -2.4324 0.1600
7.0270 -4.3243 0.1142
3.2432 -3.5135 0.3218
8.9189 -6.4865 0.0647
-4.8649 9.7297 0.0665
0.2703 7.2973 0.1446
-1.0811 6.7568 0.1639
-0.2703 1.0811 2.4678
2.1622 6.4865 0.1641
1.8919 10.0000 0.0758
-0.2703 -2.9730 0.7332
-4.3243 9.4595 0.0726
0.0000 1.3514 2.0909
6.7568 4.0541 0.1248
-7.5676 1.0811 0.1324
0.8108 7.2973 0.1431
5.9459 7.0270 0.0922
-2.4324 -6.4865 0.1600
4.8649 -1.3514 0.2910
-7.5676 -6.4865 0.0789
5.6757 -2.1622 0.2057
8.9189 8.9189 0.0497
-7.8378 -8.3784 0.0599
0.8108 -2.1622 1.0911
-3.2432 5.1351 0.2057
8.6486 5.4054 0.0755
5.4054 -1.0811 0.2470
-5.1351 2.7027 0.2243
0.0000 6.2162 0.1968
-2.7027 2.9730 0.4409
-3.2432 5.9459 0.1671
-7.8378 5.9459 0.0810
6.2162 4.0541 0.1402
2.9730 -4.8649 0.2318
8.6486 -5.4054 0.0755
-0.5405 7.0270 0.1548
-4.0541 -7.0270 0.1180
-1.8919 10.0000 0.0758
0.2703 -3.2432 0.6353
1.3514 -2.1622 0.9411
-6.2162 8.6486 0.0693
-5.9459 -7.0270 0.0922
-4.3243 1.6216 0.3429
-0.2703 10.0000 0.0784
-4.3243 7.0270 0.1142
9.1892 -3.5135 0.0810
-5.4054 -0.2703 0.2557
-8.6486 -9.1892 0.0496
-3.5135 -4.8649 0.2105
-7.5676 8.9189 0.0576
-0.5405 8.6486 0.1038
0.0000 10.0000 0.0784
1.3514 1.8919 1.0803
-1.6216 -6.2162 0.1849
-8.9189 -2.4324 0.0915
8.6486 -2.7027 0.0951
-8.3784 -5.6757 0.0766
-1.8919 5.1351 0.2504
-4.3243 1.3514 0.3551
-7.5676 -5.1351 0.0934
-9.4595 -6.2162 0.0615
2.4324 4.8649 0.2533
-6.7568 8.1081 0.0705
-9.4595 -5.1351 0.0679
-8.9189 6.2162 0.0666
-4.5946 2.4324 0.2756
-3.7838 8.6486 0.0878
-8.6486 9.4595 0.0481
5.6757 -6.4865 0.1049
7.0270 -4.8649 0.1066
-7.2973 1.8919 0.1360
1.3514 3.2432 0.5577
-0.5405 5.6757 0.2318
8.3784 5.6757 0.0766
-7.2973 -0.2703 0.1446
10.0000 2.7027 0.0732
-1.6216 -2.9730 0.5940
2.4324 -9.1892 0.0866
1.8919 -0.5405 1.3625
9.4595 8.3784 0.0495
-6.4865 4.0541 0.1322
-4.5946 -1.3514 0.3208
6.4865 -4.8649 0.1181
0.2703 4.3243 0.3851
3.5135 -7.5676 0.1117
-2.1622 -1.8919 0.7802
0.8108 -6.2162 0.1937
-3.2432 -7.2973 0.1216
-2.4324 6.7568 0.1493
-10.0000 8.6486 0.0452
-0.5405 -8.3784 0.1104
-2.1622 5.4054 0.2229
5.4054 -2.9730 0.1997
0.8108 2.1622 1.0911
-2.7027 6.7568 0.1456
1.8919 -1.6216 0.9746
-9.7297 -9.7297 0.0418
-2.7027 -1.8919 0.6209
8.9189 0.5405 0.0978
4.0541 5.4054 0.1679
-9.1892 1.3514 0.0906
0.2703 4.5946 0.3451
-1.3514 3.7838 0.4409
-8.6486 8.3784 0.0544
8.6486 6.2162 0.0693
-7.5676 6.2162 0.0817
6.4865 1.6216 0.1713
0.0000 -7.2973 0.1448
1.0811 4.0541 0.4081
-2.7027 -2.7027 0.4817
-5.1351 5.9459 0.1255
-1.3514 -5.1351 0.2649
-4.8649 -8.9189 0.0760
0.5405 -1.6216 1.6254
-4.3243 -7.2973 0.1082
-3.5135 -8.6486 0.0897
-2.7027 -8.6486 0.0951
9.1892 1.6216 0.0898
-8.1081 -8.1081 0.0599
9.7297 -7.8378 0.0506
1.6216 4.5946 0.3108
6.2162 -4.3243 0.1348
-4.5946 5.1351 0.1617
-5.4054 6.2162 0.1145
-4.0541 -9.7297 0.0707
8.6486 -7.5676 0.0597
-5.1351 -0.8108 0.2756
9.4595 1.3514 0.0857
1.6216 8.9189 0.0950
7.5676 4.5946 0.0995
6.2162 -9.1892 0.0640
-6.4865 -0.8108 0.1788
1.3514 6.4865 0.1743
-5.9459 1.8919 0.1954
-1.8919 5.6757 0.2117
-4.3243 1.8919 0.3295
0.2703 4.8649 0.3108
-2.7027 0.5405 0.8336
-8.6486 8.6486 0.0528
-6.4865 -3.5135 0.1418
-6.2162 7.5676 0.0817
2.7027 -2.1622 0.5723
0.0000 -4.3243 0.3865
-2.4324 3.5135 0.3948
3.5135 -2.9730 0.3451
1.3514 -0.2703 2.0517
7.8378 -8.3784 0.0599
1.8919 9.1892 0.0889
-4.0541 9.4595 0.0741
-7.8378 6.7568 0.0733
-3.7838 -5.6757 0.1648
4.0541 -1.6216 0.3798
10.0000 -9.7297 0.0407
0.0000 -5.4054 0.2563
6.4865 3.2432 0.1465
0.8108 -8.9189 0.0973
6.7568 6.2162 0.0927
3.7838 4.8649 0.2001
-2.7027 4.8649 0.2426
1.3514 2.1622 0.9411
-8.3784 -9.4595 0.0495
8.9189 4.5946 0.0779
-5.4054 -5.1351 0.1389
0.2703 5.9459 0.2137
0.8108 3.2432 0.6072
-8.9189 8.9189 0.0497
7.2973 3.5135 0.1184
7.5676 -2.1622 0.1251
-2.9730 -6.7568 0.1416
0.5405 -8.6486 0.1038
3.2432 1.6216 0.5281
6.7568 -7.8378 0.0733
3.5135 8.3784 0.0946
-4.5946 -5.1351 0.1617
-10.0000 3.2432 0.0711
-3.2432 2.4324 0.4339
9.4595 2.7027 0.0810
-5.1351 -1.3514 0.2649
0.5405 4.5946 0.3418
-8.3784 7.0270 0.0658
5.1351 -9.1892 0.0709
5.6757 5.6757 0.1204
8.6486 4.5946 0.0817
-10.0000 0.8108 0.0779
-3.7838 1.0811 0.4575
8.6486 -2.4324 0.0967
6.2162 4.3243 0.1348
1.3514 9.1892 0.0906
-1.6216 -9.1892 0.0898
-10.0000 -8.9189 0.0441
0.2703 -8.3784 0.1107
-8.9189 0.0000 0.0981
-6.7568 -0.8108 0.1656
-8.6486 0.8108 0.1033
8.1081 0.0000 0.1181
-0.5405 -5.9459 0.2125
-1.0811 -10.0000 0.0775
-1.0811 4.3243 0.3658
2.1622 -1.3514 0.9411
-1.6216 -4.5946 0.3108
-7.0270 -7.2973 0.0765
-1.6216 8.9189 0.0950
6.2162 -2.4324 0.1718
6.2162 -7.0270 0.0889
8.3784 -4.5946 0.0857
-7.5676 -2.1622 0.1251
8.6486 -6.7568 0.0653
7.5676 -3.7838 0.1087
3.7838 1.8919 0.4021
-2.9730 -5.6757 0.1858
-6.2162 2.9730 0.1617
4.3243 3.2432 0.2563
3.7838 7.2973 0.1150
-5.6757 -9.7297 0.0621
-3.5135 -10.0000 0.0700
-7.0270 0.5405 0.1548
-6.4865 -2.1622 0.1641
-0.5405 0.5405 3.0955
-2.1622 2.1622 0.7049
-5.6757 -4.5946 0.1446
-8.9189 0.5405 0.0978
4.5946 -1.3514 0.3208
1.6216 -1.6216 1.1020
5.6757 5.9459 0.1150
5.9459 -2.4324 0.1849
-6.7568 6.2162 0.0927
8.3784 -0.2703 0.1107
-7.0270 -9.7297 0.0548
2.9730 10.0000 0.0722
-8.1081 7.5676 0.0640
-1.3514 -1.3514 1.4154
-3.2432 -9.4595 0.0784
4.5946 8.9189 0.0779
-0.8108 4.0541 0.4190
-4.8649 5.6757 0.1382
-0.5405 -1.3514 1.9425
-9.7297 -1.0811 0.0818
3.7838 -5.1351 0.1874
5.6757 -0.2703 0.2333
-2.1622 4.8649 0.2637
-7.2973 9.7297 0.0534
-0.5405 4.3243 0.3811
1.3514 4.5946 0.3208
-7.0270 -5.4054 0.0993
6.4865 7.0270 0.0856
-5.4054 4.5946 0.1529
0.5405 -5.4054 0.2539
-6.4865 2.1622 0.1641
0.2703 -10.0000 0.0784
6.2162 7.0270 0.0889
0.5405 1.3514 1.9425
-8.3784 -2.9730 0.0987
-6.2162 6.7568 0.0927
-1.0811 1.6216 1.3797
-5.6757 -4.0541 0.1580
5.4054 -10.0000 0.0610
-2.4324 -2.9730 0.4775
-10.0000 5.9459 0.0582
2.1622 -4.5946 0.2879
4.5946 -9.4595 0.0711
4.3243 3.5135 0.2421
-7.2973 5.9459 0.0883
-5.4054 7.2973 0.0947
-9.7297 -5.9459 0.0606
-5.4054 0.0000 0.2563
8.6486 -5.1351 0.0775
6.7568 -4.8649 0.1122
-5.1351 -1.6216 0.2581
5.4054 0.0000 0.2563
-5.9459 -3.5135 0.1610
1.3514 -8.3784 0.1081
8.3784 -1.6216 0.1069
-2.9730 -2.7027 0.4409
-7.8378 8.3784 0.0599
4.8649 -6.2162 0.1244
-7.0270 6.4865 0.0856
-6.7568 7.2973 0.0793
4.5946 -6.7568 0.1163
4.3243 -7.0270 0.1142
6.2162 -9.4595 0.0615
-5.4054 -3.5135 0.1836
-9.7297 -4.3243 0.0693
5.6757 -2.7027 0.1927
-9.7297 -7.0270 0.0548
-8.6486 -1.3514 0.1017
8.3784 -9.1892 0.0511
-7.0270 10.0000 0.0528
3.5135 -5.1351 0.1965
4.0541 3.5135 0.2599
6.7568 -4.3243 0.1206
2.9730 -5.4054 0.1997
1.3514 -4.3243 0.3551
0.8108 -7.0270 0.1537
7.8378 7.0270 0.0709
7.2973 1.0811 0.1418
-6.7568 -8.6486 0.0653
-8.3784 -0.2703 0.1107
4.5946 6.7568 0.1163
-6.7568 5.1351 0.1081
-6.7568 5.6757 0.1002
5.6757 -9.1892 0.0674
2.1622 -2.7027 0.5723
-4.0541 -1.3514 0.3948
5.6757 9.7297 0.0621
-4.5946 -2.7027 0.2630
4.0541 9.1892 0.0778
-8.9189 -2.1622 0.0928
3.5135 -10.0000 0.0700
-5.6757 -1.0811 0.2261
6.7568 2.7027 0.1456
-7.2973 -7.0270 0.0765
-6.2162 7.8378 0.0784
8.6486 1.3514 0.1017
-8.3784 -6.2162 0.0722
0.0000 2.4324 1.0105
-7.2973 3.7838 0.1150
-7.8378 -5.1351 0.0891
9.1892 -5.6757 0.0674
-7.0270 7.0270 0.0794
4.0541 -3.2432 0.2763
4.3243 6.7568 0.1206
5.1351 -2.1622 0.2421
8.1081 0.8108 0.1170
6.2162 5.9459 0.1053
-5.9459 8.9189 0.0684
1.6216 5.4054 0.2364
-2.1622 7.8378 0.1175
7.8378 4.8649 0.0918
8.9189 -9.7297 0.0454
1.0811 -4.3243 0.3658
-9.4595 6.2162 0.0615
3.2432 -7.2973 0.1216
-5.6757 -6.4865 0.1049
3.5135 10.0000 0.0700
-6.7568 0.8108 0.1656
4.5946 9.1892 0.0744
-2.9730 -4.3243 0.2708
-0.5405 2.9730 0.7187
1.8919 -8.1081 0.1122
-2.9730 -8.6486 0.0934
-1.6216 -7.8378 0.1211
-2.1622 8.9189 0.0928
9.7297 0.0000 0.0828
-7.5676 0.2703 0.1348
-6.7568 -10.0000 0.0542
-7.8378 5.1351 0.0891
2.9730 -2.9730 0.4066
8.9189 -4.8649 0.0760
7.5676 -7.2973 0.0711
2.1622 -7.5676 0.1251
5.6757 3.5135 0.1718
-0.2703 -1.3514 2.0517
-7.5676 -3.7838 0.1087
-7.8378 0.2703 0.1260
6.4865 -1.0811 0.1768
8.3784 9.7297 0.0479
3.7838 0.2703 0.4881
-2.4324 -3.2432 0.4339
7.8378 1.0811 0.1238
2.7027 3.7838 0.3387
2.7027 5.4054 0.2077
-2.1622 0.0000 1.1985
-2.7027 6.2162 0.1669
-0.2703 -5.1351 0.2813
5.9459 3.5135 0.1610
-5.1351 -5.1351 0.1461
1.6216 -1.0811 1.3797
4.0541 -1.8919 0.3634
-2.4324 -0.8108 0.9330
7.5676 -2.4324 0.1227
1.3514 -5.4054 0.2421
-8.6486 7.5676 0.0597
2.4324 0.0000 1.0105
4.8649 -0.8108 0.3039
8.9189 -0.8108 0.0973
7.0270 -9.1892 0.0589
4.3243 8.1081 0.0925
2.4324 7.2973 0.1308
-6.2162 6.4865 0.0967
4.3243 -7.8378 0.0974
-1.3514 4.5946 0.3208
-0.5405 -5.1351 0.2791
-0.8108 9.4595 0.0868
1.8919 6.7568 0.1561
-8.1081 -1.0811 0.1161
5.4054 3.2432 0.1917
5.6757 -1.3514 0.2220
6.2162 6.2162 0.1009
-3.2432 -4.8649 0.2211
-1.8919 0.5405 1.3625
2.4324 5.1351 0.2333
-1.0811 8.3784 0.1090
-7.5676 -0.5405 0.1343
2.9730 -7.0270 0.1329
-8.3784 -7.8378 0.0599
10.0000 8.9189 0.0441
-0.2703 4.3243 0.3851
-2.7027 8.6486 0.0951
8.6486 -3.5135 0.0897
-4.0541 5.9459 0.1487
1.8919 8.1081 0.1122
-2.1622 1.0811 1.0199
0.8108 9.4595 0.0868
-1.6216 8.1081 0.1137
-6.4865 10.0000 0.0555
1.6216 1.8919 0.9746
-4.8649 3.2432 0.2211
9.7297 -0.5405 0.0825
6.4865 2.9730 0.1512
-5.4054 -1.8919 0.2299
-4.8649 -5.4054 0.1458
-5.9459 -9.7297 0.0606
-4.0541 -9.1892 0.0778
9.7297 -7.0270 0.0548
-2.1622 -3.2432 0.4653
8.9189 4.8649 0.0760
-1.3514 -10.0000 0.0771
-1.0811 7.8378 0.1238
-7.2973 -7.2973 0.0737
-9.4595 5.6757 0.0647
2.1622 -5.6757 0.2057
7.8378 5.6757 0.0836
-2.9730 1.3514 0.6317
-6.4865 8.1081 0.0728
6.2162 -5.9459 0.1053
8.9189 2.7027 0.0900
1.6216 6.4865 0.1713
2.4324 1.6216 0.7586
5.1351 9.7297 0.0650
6.2162 7.8378 0.0784
-3.7838 -10.0000 0.0688
5.1351 4.8649 0.1537
-6.2162 7.2973 0.0852
0.0000 5.1351 0.2820
2.9730 -7.2973 0.1248
4.8649 1.6216 0.2827
1.3514 1.0811 1.6016
7.8378 8.6486 0.0579
-0.2703 4.0541 0.4322
3.7838 9.1892 0.0794
0.8108 1.8919 1.2827
-1.0811 1.0811 1.8444
-5.4054 3.2432 0.1917
8.3784 -8.3784 0.0562
-6.4865 6.2162 0.0967
-1.8919 -1.6216 0.9746
3.5135 5.1351 0.1965
0.2703 -9.1892 0.0925
-3.5135 7.2973 0.1184
-3.5135 -8.9189 0.0852
-4.3243 -2.9730 0.2708
-0.2703 0.2703 3.7277
-4.0541 3.5135 0.2599
-9.7297 0.2703 0.0827
6.4865 -3.5135 0.1418
-1.3514 -9.7297 0.0812
0.2703 0.8108 2.9299
-9.1892 -1.3514 0.0906
1.8919 -3.5135 0.4463
2.4324 -8.3784 0.1024
-8.6486 -7.0270 0.0634
8.1081 8.9189 0.0543
4.5946 2.7027 0.2630
3.2432 -6.2162 0.1564
5.9459 4.8649 0.1311
5.1351 2.1622 0.2421
-8.3784 6.7568 0.0679
-4.3243 -0.8108 0.3746
-2.4324 1.8919 0.6959
7.2973 -8.1081 0.0661
0.0000 8.1081 0.1181
-8.1081 -6.7568 0.0705
-4.5946 2.9730 0.2504
6.2162 -3.7838 0.1456
-3.5135 7.0270 0.1255
6.4865 1.8919 0.1679
7.5676 -2.7027 0.1202
8.9189 -4.0541 0.0816
2.7027 8.6486 0.0951
-1.3514 1.6216 1.2392
-1.0811 9.4595 0.0863
6.7568 -6.7568 0.0857
-4.5946 -1.0811 0.3295
7.8378 -3.2432 0.1082
-3.2432 -8.6486 0.0916
-4.0541 0.8108 0.4190
9.1892 -8.9189 0.0482
-4.0541 5.4054 0.1679
-6.2162 5.9459 0.1053
-3.5135 8.3784 0.0946
-4.0541 -1.8919 0.3634
-3.7838 -5.1351 0.1874
1.8919 -7.0270 0.1456
5.1351 1.6216 0.2581
7.8378 -3.5135 0.1056
-7.0270 -1.6216 0.1481
2.9730 -4.5946 0.2504
-0.5405 8.3784 0.1104
-6.7568 0.5405 0.1669
-0.5405 -4.0541 0.4272
-8.1081 5.6757 0.0800
5.4054 -6.4865 0.1092
-4.5946 -4.5946 0.1809
8.3784 -3.2432 0.0967
-1.6216 -0.5405 1.6254
8.6486 9.4595 0.0481
5.4054 8.9189 0.0722
-5.1351 -8.3784 0.0812
3.7838 -6.2162 0.1456
8.9189 -7.2973 0.0593
-6.4865 5.9459 0.1007
-8.1081 6.7568 0.0705
-9.7297 9.7297 0.0418
-0.2703 6.2162 0.1965
-8.6486 1.8919 0.0995
1.6216 -9.7297 0.0806
-3.7838 7.2973 0.1150
-4.5946 6.4865 0.1227
9.7297 -7.2973 0.0534
1.8919 0.2703 1.4154
1.0811 8.9189 0.0967
10.0000 5.1351 0.0623
-0.8108 7.2973 0.1431
-5.4054 -5.6757 0.1261
-7.8378 4.0541 0.1002
10.0000 4.0541 0.0675
7.8378 -9.4595 0.0523
5.9459 3.7838 0.1548
-7.8378 7.8378 0.0641
-7.2973 -4.8649 0.1014
-10.0000 -6.2162 0.0569
5.1351 -4.5946 0.1617
-9.1892 6.7568 0.0606
6.7568 -0.8108 0.1656
-3.2432 -3.2432 0.3473
4.0541 -3.7838 0.2443
-6.4865 -3.2432 0.1465
-9.1892 5.6757 0.0674
-9.7297 -8.3784 0.0479
1.8919 -9.4595 0.0842
-4.8649 -5.9459 0.1311
9.1892 -7.5676 0.0557
-0.2703 -4.5946 0.3451
-9.1892 6.2162 0.0640
7.8378 -10.0000 0.0490
8.1081 -6.7568 0.0705
-2.7027 -1.6216 0.6703
-1.3514 0.2703 2.0517
-3.7838 -3.5135 0.2791
-3.7838 0.0000 0.4903
3.7838 2.4324 0.3598
-0.2703 1.6216 1.7011
-7.0270 1.3514 0.1504
-1.3514 0.8108 1.7843
2.9730 -0.5405 0.7187
-9.1892 0.2703 0.0925
3.5135 9.4595 0.0771
6.4865 -4.5946 0.1227
5.9459 5.4054 0.1202
-2.1622 -7.8378 0.1175
7.2973 -2.7027 0.1279
7.5676 1.3514 0.1309
3.5135 5.4054 0.1836
2.4324 -0.2703 1.0013
7.2973 9.4595 0.0553
4.3243 -8.9189 0.0798
1.3514 5.6757 0.2220
-10.0000 2.1622 0.0750
-5.6757 5.9459 0.1150
-6.4865 9.4595 0.0599
-8.9189 0.8108 0.0973
3.7838 -2.7027 0.3387
-9.7297 3.5135 0.0734
-5.9459 -10.0000 0.0582
-4.5946 3.2432 0.2379
-8.9189 -5.6757 0.0703
-6.7568 2.1622 0.1529
-7.0270 -2.1622 0.1427
4.0541 7.5676 0.1057
7.5676 -4.0541 0.1057
-9.1892 -5.1351 0.0709
-4.3243 -4.5946 0.1913
-5.6757 4.5946 0.1446
9.4595 -4.5946 0.0711
-2.4324 10.0000 0.0741
5.4054 -2.7027 0.2077
-0.8108 3.7838 0.4713
0.8108 9.1892 0.0918
-7.2973 7.8378 0.0686
7.5676 -8.3784 0.0618
3.7838 5.1351 0.1874
8.6486 -4.8649 0.0796
-2.9730 2.7027 0.4409
-4.8649 0.8108 0.3039
7.2973 -7.5676 0.0711
9.1892 -2.9730 0.0840
-9.1892 2.7027 0.0853
-4.8649 -8.3784 0.0835
-6.2162 -5.9459 0.1053
-4.8649 9.1892 0.0727
9.1892 1.8919 0.0889
-2.7027 -5.4054 0.2077
1.6216 -5.9459 0.2001
-0.2703 2.4324 1.0013
1.6216 7.5676 0.1292
-9.7297 -6.2162 0.0591
6.7568 -1.3514 0.1617
3.2432 -8.6486 0.0916
9.7297 -5.1351 0.0650
7.8378 0.2703 0.1260
5.1351 -9.4595 0.0679
7.0270 6.2162 0.0889
-8.3784 10.0000 0.0465
6.4865 -9.7297 0.0577
1.0811 3.7838 0.4575
2.9730 0.5405 0.7187
8.3784 3.2432 0.0967
2.4324 -8.6486 0.0967
1.8919 4.8649 0.2735
-5.4054 -4.0541 0.1679
0.8108 6.7568 0.1656
3.7838 1.3514 0.4409
2.7027 6.4865 0.1557
3.5135 -2.7027 0.3695
1.8919 -2.1622 0.7802
-8.1081 5.1351 0.0850
-8.6486 5.1351 0.0775
2.4324 -2.1622 0.6353
2.9730 -2.7027 0.4409
-5.6757 -8.1081 0.0800
8.1081 2.7027 0.1066
-8.6486 -0.8108 0.1033
-0.2703 -7.0270 0.1555
-8.1081 3.7838 0.0975
-5.9459 -7.2973 0.0883
-1.8919 -7.5676 0.1273
9.4595 -2.4324 0.0821
4.8649 1.8919 0.2735
8.1081 -0.2703 0.1180
0.5405 6.2162 0.1954
-4.8649 -9.4595 0.0695
-9.1892 -5.4054 0.0692
6.7568 8.3784 0.0679
-4.3243 2.4324 0.3006
6.2162 6.4865 0.0967
5.6757 -9.7297 0.0621
9.4595 5.6757 0.0647
7.8378 -0.2703 0.1260
-4.0541 -7.8378 0.1002
-2.9730 1.8919 0.5549
-2.9730 -0.2703 0.7332
-2.7027 4.5946 0.2630
9.4595 8.9189 0.0468
-7.5676 -2.4324 0.1227
-7.5676 -1.3514 0.1309
2.1622 -2.4324 0.6353
-1.0811 -4.5946 0.3295
-7.2973 4.3243 0.1082
-7.0270 0.2703 0.1555
5.4054 6.4865 0.1092
-0.2703 0.5405 3.3823
3.2432 -5.6757 0.1788
3.2432 5.9459 0.1671
0.8108 -9.4595 0.0868
-2.4324 6.4865 0.1600
-8.9189 5.6757 0.0703
3.2432 2.1622 0.4653
-7.0270 -5.6757 0.0957
6.2162 -1.8919 0.1809
8.9189 1.3514 0.0960
-4.0541 -8.6486 0.0858
-0.5405 6.7568 0.1669
-2.9730 -2.9730 0.4066
-1.3514 -0.2703 2.0517
3.2432 4.5946 0.2379
3.2432 -6.4865 0.1465
2.1622 1.6216 0.8598
-8.6486 9.7297 0.0467
-9.1892 3.5135 0.0810
-3.7838 -1.6216 0.4222
-5.4054 6.7568 0.1041
-3.2432 0.5405 0.6245
9.1892 4.3243 0.0761
-9.1892 -6.2162 0.0640
-6.7568 8.3784 0.0679
0.0000 6.4865 0.1815
9.1892 2.9730 0.0840
2.7027 1.8919 0.6209
-9.1892 9.4595 0.0455
7.0270 -1.0811 0.1522
-0.8108 -1.3514 1.7843
4.8649 -6.4865 0.1181
-5.1351 0.8108 0.2756
1.8919 -4.8649 0.2735
1.8919 -10.0000 0.0758
9.7297 -1.3514 0.0812
-8.1081 9.7297 0.0493
8.9189 7.2973 0.0593
5.6757 7.0270 0.0957
-9.7297 -1.8919 0.0798
-5.6757 5.6757 0.1204
-6.2162 -4.3243 0.1348
-8.6486 -8.3784 0.0544
2.9730 -8.1081 0.1045
-2.1622 10.0000 0.0750
-8.3784 -10.0000 0.0465
-3.2432 1.0811 0.5845
2.1622 4.8649 0.2637
-0.5405 5.4054 0.2539
-3.5135 -7.5676 0.1117
-3.7838 -2.4324 0.3598
-5.6757 3.5135 0.1718
-7.0270 -2.4324 0.1396
-5.9459 5.4054 0.1202
-0.2703 7.8378 0.1260
-0.8108 4.5946 0.3366
-2.9730 -9.7297 0.0758
-5.9459 4.5946 0.1368
1.3514 -2.4324 0.8211
10.0000 -3.2432 0.0711
6.2162 3.2432 0.1564
2.9730 8.3784 0.0987
9.7297 -9.7297 0.0418
5.4054 5.4054 0.1324
8.1081 8.3784 0.0580
2.7027 5.6757 0.1927
7.8378 -9.7297 0.0506
-0.5405 2.7027 0.8336
0.8108 -3.5135 0.5333
-2.1622 9.4595 0.0832
-1.8919 -3.2432 0.4970
-0.5405 7.5676 0.1343
8.9189 -7.8378 0.0560
-1.3514 7.0270 0.1504
-1.6216 7.2973 0.1382
2.7027 -3.2432 0.4036
3.7838 8.9189 0.0835
0.5405 -6.7568 0.1669
9.1892 -6.7568 0.0606
2.1622 -4.3243 0.3153
1.6216 -1.8919 0.9746
-5.6757 -2.9730 0.1858
-4.3243 -1.0811 0.3658
-5.9459 -2.1622 0.1903
-7.0270 7.2973 0.0765
-9.1892 -1.6216 0.0898
1.8919 5.1351 0.2504
-5.9459 7.8378 0.0810
-6.4865 -9.1892 0.0622
-10.0000 -9.4595 0.0418
-5.9459 -0.8108 0.2105
0.8108 7.0270 0.1537
2.9730 -9.4595 0.0797
8.3784 -0.5405 0.1104
-0.8108 -8.6486 0.1033
4.5946 -2.7027 0.2630
-0.2703 9.4595 0.0874
-4.5946 2.1622 0.2879
3.2432 0.5405 0.6245
2.7027 -7.8378 0.1131
4.3243 -10.0000 0.0663
7.8378 9.1892 0.0541
-5.1351 6.7568 0.1081
-0.5405 0.8108 2.7122
4.8649 0.5405 0.3082
-7.0270 -1.0811 0.1522
-3.5135 -0.8108 0.5333
9.7297 7.5676 0.0520
-5.4054 8.1081 0.0825
1.0811 10.0000 0.0775
6.2162 -2.1622 0.1765
5.9459 -7.8378 0.0810
3.5135 -5.6757 0.1718
7.8378 10.0000 0.0490
2.9730 7.2973 0.1248
9.1892 0.5405 0.0922
-6.4865 -4.0541 0.1322
-4.8649 -4.3243 0.1803
5.9459 4.0541 0.1487
-7.2973 7.0270 0.0765
5.1351 -5.6757 0.1321
8.3784 6.4865 0.0700
1.0811 -2.9730 0.6663
-6.4865 -4.3243 0.1274
-10.0000 -4.0541 0.0675
-4.5946 6.7568 0.1163
8.3784 1.0811 0.1090
-3.5135 8.9189 0.0852
1.6216 1.3514 1.2392
-6.4865 4.3243 0.1274
-9.4595 7.8378 0.0523
-9.4595 -0.8108 0.0868
-6.4865 -5.4054 0.1092
-0.2703 -1.8919 1.4154
-7.8378 -7.5676 0.0663
1.8919 -7.8378 0.1194
-5.1351 5.4054 0.1389
-7.2973 -1.8919 0.1360
3.7838 -3.5135 0.2791
8.1081 9.4595 0.0509
-10.0000 -1.3514 0.0771
-5.4054 1.3514 0.2421
-1.3514 -2.4324 0.8211
2.9730 5.4054 0.1997
-5.6757 -6.2162 0.1098
7.2973 -8.9189 0.0593
5.4054 0.2703 0.2557
2.1622 7.5676 0.1251
-5.9459 -8.1081 0.0776
-1.6216 4.3243 0.3429
-4.8649 7.5676 0.0965
-1.0811 -1.6216 1.3797
-3.2432 -0.2703 0.6353
-5.9459 10.0000 0.0582
-4.3243 -4.8649 0.1803
6.2162 9.4595 0.0615
7.8378 -3.7838 0.1029
-0.2703 6.7568 0.1676
-6.7568 -5.6757 0.1002
